"","Estacao","Data","Hora","Precipitacao","TempMaxima","TempMinima","Insolacao","UR_Media","Vel_Vent_Media"
"34976",83309,"07/08/2014",1200,0,NA,19.5,NA,NA,NA
"34977",83309,"08/08/2014",0,NA,32,NA,NA,76.25,0
"34978",83309,"08/08/2014",1200,0,NA,19,NA,NA,NA
"34979",83309,"09/08/2014",0,NA,32,NA,NA,80.75,0
"34980",83309,"09/08/2014",1200,0,NA,16.8,NA,NA,NA
"34981",83309,"10/08/2014",0,NA,35.2,NA,NA,78.5,0
"34982",83309,"10/08/2014",1200,0,NA,14.5,NA,NA,NA
"34983",83309,"11/08/2014",0,NA,36.2,NA,NA,73.5,0
"34984",83309,"11/08/2014",1200,0,NA,18.7,NA,NA,NA
"34985",83309,"12/08/2014",0,NA,36.8,NA,NA,74.5,0
"34986",83309,"12/08/2014",1200,0,NA,19.4,NA,NA,NA
"34987",83309,"13/08/2014",0,NA,35.2,NA,NA,79.25,0
"34988",83309,"13/08/2014",1200,0,NA,16,NA,NA,NA
"34989",83309,"14/08/2014",0,NA,28.5,NA,NA,84,0
"34990",83309,"14/08/2014",1200,0,NA,14.8,NA,NA,NA
"34991",83309,"15/08/2014",0,NA,35.6,NA,NA,78.5,0
"34992",83309,"15/08/2014",1200,0,NA,14.6,NA,NA,NA
"34993",83309,"16/08/2014",0,NA,35.8,NA,NA,77.75,0
"34994",83309,"16/08/2014",1200,0,NA,14.9,NA,NA,NA
"34995",83309,"17/08/2014",0,NA,35.4,NA,NA,77,0
"34996",83309,"17/08/2014",1200,0,NA,16.6,NA,NA,NA
"34997",83309,"18/08/2014",0,NA,35.4,NA,NA,76.5,0
"34998",83309,"18/08/2014",1200,0,NA,15.3,NA,NA,NA
"34999",83309,"19/08/2014",0,NA,36.1,NA,NA,75.75,0
"35000",83309,"19/08/2014",1200,0,NA,15,NA,NA,NA
"35001",83309,"20/08/2014",0,NA,36.4,NA,NA,72,0
"35002",83309,"20/08/2014",1200,0,NA,15.7,NA,NA,NA
"35003",83309,"21/08/2014",0,NA,37.2,NA,NA,71.5,0
"35004",83309,"21/08/2014",1200,0,NA,16.7,NA,NA,NA
"35005",83309,"22/08/2014",0,NA,36.4,NA,NA,73,0
"35006",83309,"22/08/2014",1200,0,NA,20.9,NA,NA,NA
"35007",83309,"23/08/2014",0,NA,36.4,NA,NA,71,0
"35008",83309,"23/08/2014",1200,0,NA,20.6,NA,NA,NA
"35009",83309,"24/08/2014",0,NA,36.6,NA,NA,70.25,0
"35010",83309,"24/08/2014",1200,0,NA,20.3,NA,NA,NA
"35011",83309,"25/08/2014",0,NA,37.4,NA,NA,81.75,0
"35012",83309,"25/08/2014",1200,0,NA,17.8,NA,NA,NA
"35013",83309,"26/08/2014",0,NA,33.4,NA,NA,76.25,0
"35014",83309,"26/08/2014",1200,0,NA,18.7,NA,NA,NA
"35015",83309,"27/08/2014",0,NA,31.8,NA,NA,68.75,0
"35016",83309,"27/08/2014",1200,0,NA,16.5,NA,NA,NA
"35017",83309,"28/08/2014",0,NA,35.6,NA,NA,73,0
"35018",83309,"28/08/2014",1200,0,NA,17.1,NA,NA,NA
"35019",83309,"29/08/2014",0,NA,38.2,NA,NA,75,0
"35020",83309,"29/08/2014",1200,0,NA,18.1,NA,NA,NA
"35021",83309,"30/08/2014",0,NA,38.4,NA,NA,72.25,0
"35022",83309,"30/08/2014",1200,0,NA,19.7,NA,NA,NA
"35023",83309,"31/08/2014",0,NA,37.4,NA,NA,74.25,0
"35024",83309,"31/08/2014",1200,0,NA,21.5,NA,NA,NA
"35025",83309,"01/09/2014",0,NA,37.2,NA,NA,76.25,0
"35026",83309,"01/09/2014",1200,0,NA,20.5,NA,NA,NA
"35027",83309,"02/09/2014",0,NA,36.7,NA,NA,81,0
"35028",83309,"02/09/2014",1200,0,NA,20.4,NA,NA,NA
"35029",83309,"03/09/2014",0,NA,37.8,NA,NA,74.25,0
"35030",83309,"03/09/2014",1200,0,NA,21.9,NA,NA,NA
"35031",83309,"04/09/2014",0,NA,31.7,NA,NA,83.5,0
"35032",83309,"04/09/2014",1200,0,NA,22,NA,NA,NA
"35033",83309,"05/09/2014",0,NA,37.2,NA,NA,76,0
"35034",83309,"05/09/2014",1200,7,NA,19.1,NA,NA,NA
"35035",83309,"06/09/2014",0,NA,31.4,NA,NA,90.75,0
"35036",83309,"06/09/2014",1200,11.2,NA,19.4,NA,NA,NA
"35037",83309,"07/09/2014",0,NA,35.7,NA,NA,76.25,0
"35038",83309,"07/09/2014",1200,0,NA,21.3,NA,NA,NA
"35039",83309,"08/09/2014",0,NA,36.6,NA,NA,77.75,0
"35040",83309,"08/09/2014",1200,0,NA,21.6,NA,NA,NA
"35041",83309,"09/09/2014",0,NA,36.6,NA,NA,65.75,0
"35042",83309,"09/09/2014",1200,0,NA,20,NA,NA,NA
"35043",83309,"10/09/2014",0,NA,36.5,NA,NA,70.75,0
"35044",83309,"10/09/2014",1200,0,NA,20.6,NA,NA,NA
"35045",83309,"11/09/2014",0,NA,37.6,NA,NA,71.75,0
"35046",83309,"11/09/2014",1200,0,NA,20.7,NA,NA,NA
"35047",83309,"12/09/2014",0,NA,38.6,NA,NA,73.75,0
"35048",83309,"12/09/2014",1200,0,NA,21.8,NA,NA,NA
"35049",83309,"13/09/2014",0,NA,38.6,NA,NA,68,0
"35050",83309,"13/09/2014",1200,0,NA,20.6,NA,NA,NA
"35051",83309,"14/09/2014",0,NA,38.5,NA,NA,72,0
"35052",83309,"14/09/2014",1200,0,NA,19.3,NA,NA,NA
"35053",83309,"15/09/2014",0,NA,35.1,NA,NA,84.25,0
"35054",83309,"15/09/2014",1200,0,NA,22.2,NA,NA,NA
"35055",83309,"16/09/2014",0,NA,34.1,NA,NA,80.25,0
"35056",83309,"16/09/2014",1200,8.4,NA,20.7,NA,NA,NA
"35057",83309,"17/09/2014",0,NA,36.6,NA,NA,77.5,0
"35058",83309,"17/09/2014",1200,0,NA,21.6,NA,NA,NA
"35059",83309,"18/09/2014",0,NA,37.7,NA,NA,79.75,0
"35060",83309,"18/09/2014",1200,0,NA,20.5,NA,NA,NA
"35061",83309,"19/09/2014",0,NA,38,NA,NA,72.5,0
"35062",83309,"19/09/2014",1200,0,NA,20.8,NA,NA,NA
"35063",83309,"20/09/2014",0,NA,34.4,NA,NA,88.5,0
"35064",83309,"20/09/2014",1200,0,NA,22.5,NA,NA,NA
"35065",83309,"21/09/2014",0,NA,33.1,NA,NA,89.5,0
"35066",83309,"21/09/2014",1200,45.2,NA,20.2,NA,NA,NA
"35067",83309,"22/09/2014",0,NA,35.4,NA,NA,77.5,0
"35068",83309,"22/09/2014",1200,14,NA,19.4,NA,NA,NA
"35069",83309,"23/09/2014",0,NA,36.4,NA,NA,83.25,0
"35070",83309,"23/09/2014",1200,0,NA,20.9,NA,NA,NA
"35071",83309,"24/09/2014",0,NA,35.8,NA,NA,78.75,0
"35072",83309,"24/09/2014",1200,0,NA,21.4,NA,NA,NA
"35073",83309,"25/09/2014",0,NA,29.4,NA,NA,90,0
"35074",83309,"25/09/2014",1200,20.2,NA,21,NA,NA,NA
"35075",83309,"26/09/2014",0,NA,34.4,NA,NA,83.5,0
"35076",83309,"26/09/2014",1200,0,NA,20.7,NA,NA,NA
"35077",83309,"27/09/2014",0,NA,36.8,NA,NA,82,0
"35078",83309,"27/09/2014",1200,0,NA,22.1,NA,NA,NA
"35079",83309,"28/09/2014",0,NA,34.7,NA,NA,83.25,0
"35080",83309,"28/09/2014",1200,1.2,NA,22,NA,NA,NA
"35081",83309,"29/09/2014",0,NA,36.4,NA,NA,78,0
"35082",83309,"29/09/2014",1200,0,NA,22,NA,NA,NA
"35083",83309,"30/09/2014",0,NA,37.4,NA,NA,70.75,0
"35084",83309,"30/09/2014",1200,0,NA,22.2,NA,NA,NA
"35085",83309,"01/10/2014",0,NA,38.5,NA,NA,74,0
"35086",83309,"01/10/2014",1200,0,NA,21.3,NA,NA,NA
"35087",83309,"02/10/2014",0,NA,35.2,NA,NA,83.5,0
"35088",83309,"02/10/2014",1200,0,NA,20.8,NA,NA,NA
"35089",83309,"03/10/2014",0,NA,34.5,NA,NA,80,0
"35090",83309,"03/10/2014",1200,0,NA,22.2,NA,NA,NA
"35091",83309,"04/10/2014",0,NA,35.8,NA,NA,83,0
"35092",83309,"04/10/2014",1200,0,NA,22.8,NA,NA,NA
"35093",83309,"05/10/2014",0,NA,35.2,NA,NA,79.75,0
"35094",83309,"05/10/2014",1200,0,NA,22,NA,NA,NA
"35095",83309,"06/10/2014",0,NA,37.6,NA,NA,79.5,0
"35096",83309,"06/10/2014",1200,0,NA,21.2,NA,NA,NA
"35097",83309,"07/10/2014",0,NA,37.6,NA,NA,74.75,0
"35098",83309,"07/10/2014",1200,0,NA,21.2,NA,NA,NA
"35099",83309,"08/10/2014",0,NA,38.8,NA,NA,70,0
"35100",83309,"08/10/2014",1200,0,NA,20.8,NA,NA,NA
"35101",83309,"09/10/2014",0,NA,38,NA,NA,71,0
"35102",83309,"09/10/2014",1200,0,NA,18.9,NA,NA,NA
"35103",83309,"10/10/2014",0,NA,38.8,NA,NA,67,0
"35104",83309,"10/10/2014",1200,0,NA,19.7,NA,NA,NA
"35105",83309,"11/10/2014",0,NA,39,NA,NA,67.25,0
"35106",83309,"11/10/2014",1200,0,NA,21.2,NA,NA,NA
"35107",83309,"12/10/2014",0,NA,39.6,NA,NA,68.25,0
"35108",83309,"12/10/2014",1200,0,NA,21.1,NA,NA,NA
"35109",83309,"13/10/2014",0,NA,38.7,NA,NA,82,0
"35110",83309,"13/10/2014",1200,0,NA,21.6,NA,NA,NA
"35111",83309,"14/10/2014",0,NA,38.8,NA,NA,68.5,0
"35112",83309,"14/10/2014",1200,0,NA,21.1,NA,NA,NA
"35113",83309,"15/10/2014",0,NA,38.8,NA,NA,76.5,0
"35114",83309,"15/10/2014",1200,0,NA,21.9,NA,NA,NA
"35115",83309,"16/10/2014",0,NA,39.2,NA,NA,74,0
"35116",83309,"16/10/2014",1200,6,NA,20,NA,NA,NA
"35117",83309,"17/10/2014",0,NA,39.6,NA,NA,70,0
"35118",83309,"17/10/2014",1200,1.8,NA,22.1,NA,NA,NA
"35119",83309,"18/10/2014",0,NA,38.4,NA,NA,80.25,0
"35120",83309,"18/10/2014",1200,0,NA,21.1,NA,NA,NA
"35121",83309,"19/10/2014",0,NA,37.4,NA,NA,81.25,0
"35122",83309,"19/10/2014",1200,30.5,NA,19.8,NA,NA,NA
"35123",83309,"20/10/2014",0,NA,26.1,NA,NA,93.25,0
"35124",83309,"20/10/2014",1200,12.1,NA,20.4,NA,NA,NA
"35125",83309,"21/10/2014",0,NA,35.2,NA,NA,80.75,0
"35126",83309,"21/10/2014",1200,13.5,NA,18.4,NA,NA,NA
"35127",83309,"22/10/2014",0,NA,31.4,NA,NA,88.75,0
"35128",83309,"22/10/2014",1200,0,NA,21,NA,NA,NA
"35129",83309,"23/10/2014",0,NA,34.2,NA,NA,81,0
"35130",83309,"23/10/2014",1200,0,NA,21.6,NA,NA,NA
"35131",83309,"24/10/2014",0,NA,34.6,NA,NA,85,0
"35132",83309,"24/10/2014",1200,0,NA,22.8,NA,NA,NA
"35133",83309,"25/10/2014",0,NA,31.4,NA,NA,87.25,0
"35134",83309,"25/10/2014",1200,101,NA,22,NA,NA,NA
"35135",83309,"26/10/2014",0,NA,27.4,NA,NA,94.5,0
"35136",83309,"26/10/2014",1200,0,NA,20.3,NA,NA,NA
"35137",83309,"27/10/2014",0,NA,30.4,NA,NA,91.25,0
"35138",83309,"27/10/2014",1200,19.8,NA,20.5,NA,NA,NA
"35139",83309,"28/10/2014",0,NA,27.6,NA,NA,93.75,0
"35140",83309,"28/10/2014",1200,42.3,NA,20.3,NA,NA,NA
"35141",83309,"29/10/2014",0,NA,34.4,NA,NA,86.5,0
"35142",83309,"29/10/2014",1200,2.2,NA,19.2,NA,NA,NA
"35143",83309,"30/10/2014",0,NA,32.5,NA,NA,84.75,0
"35144",83309,"30/10/2014",1200,1.3,NA,22,NA,NA,NA
"35145",83309,"31/10/2014",0,NA,33.4,NA,NA,81.75,0
"35146",83309,"31/10/2014",1200,0,NA,21.3,NA,NA,NA
"35147",83309,"01/11/2014",0,NA,30.8,NA,NA,94.5,0
"35148",83309,"01/11/2014",1200,0,NA,22.5,NA,NA,NA
"35149",83309,"02/11/2014",0,NA,31.8,NA,NA,91.25,0
"35150",83309,"02/11/2014",1200,19,NA,21.4,NA,NA,NA
"35151",83309,"03/11/2014",0,NA,33.7,NA,NA,82.25,0
"35152",83309,"03/11/2014",1200,3.4,NA,19.6,NA,NA,NA
"35153",83309,"04/11/2014",0,NA,34.2,NA,NA,81.75,0
"35154",83309,"04/11/2014",1200,0,NA,21.9,NA,NA,NA
"35155",83309,"05/11/2014",0,NA,33.4,NA,NA,82.5,0
"35156",83309,"05/11/2014",1200,0,NA,21.9,NA,NA,NA
"35157",83309,"06/11/2014",0,NA,35,NA,NA,81.5,0
"35158",83309,"06/11/2014",1200,0,NA,22.8,NA,NA,NA
"35159",83309,"07/11/2014",0,NA,37,NA,NA,74,0
"35160",83309,"07/11/2014",1200,0,NA,21.6,NA,NA,NA
"35161",83309,"08/11/2014",0,NA,35,NA,NA,88.5,0
"35162",83309,"08/11/2014",1200,0,NA,22.6,NA,NA,NA
"35163",83309,"09/11/2014",0,NA,35.4,NA,NA,78.25,0
"35164",83309,"09/11/2014",1200,4.3,NA,20.9,NA,NA,NA
"35165",83309,"10/11/2014",0,NA,34.2,NA,NA,72.75,0
"35166",83309,"10/11/2014",1200,2.2,NA,22.6,NA,NA,NA
"35167",83309,"11/11/2014",0,NA,35.2,NA,NA,75.25,0
"35168",83309,"11/11/2014",1200,0,NA,20.8,NA,NA,NA
"35169",83309,"12/11/2014",0,NA,35,NA,NA,83,0
"35170",83309,"12/11/2014",1200,0,NA,22.8,NA,NA,NA
"35171",83309,"13/11/2014",0,NA,25.5,NA,NA,94.25,0
"35172",83309,"13/11/2014",1200,5.1,NA,22.2,NA,NA,NA
"35173",83309,"14/11/2014",0,NA,29.2,NA,NA,89.5,0
"35174",83309,"14/11/2014",1200,20.4,NA,21.2,NA,NA,NA
"35175",83309,"15/11/2014",0,NA,31.9,NA,NA,81.75,0
"35176",83309,"15/11/2014",1200,16.6,NA,21.2,NA,NA,NA
"35177",83309,"16/11/2014",0,NA,32.6,NA,NA,82,0
"35178",83309,"16/11/2014",1200,0,NA,20,NA,NA,NA
"35179",83309,"17/11/2014",0,NA,35.6,NA,NA,78.5,0
"35180",83309,"17/11/2014",1200,0,NA,19,NA,NA,NA
"35181",83309,"18/11/2014",0,NA,37.4,NA,NA,77,0
"35182",83309,"18/11/2014",1200,0,NA,21.2,NA,NA,NA
"35183",83309,"19/11/2014",0,NA,34.2,NA,NA,87.25,0
"35184",83309,"19/11/2014",1200,0,NA,21.9,NA,NA,NA
"35185",83309,"20/11/2014",0,NA,33.2,NA,NA,85,0
"35186",83309,"20/11/2014",1200,7.3,NA,20.8,NA,NA,NA
"35187",83309,"21/11/2014",0,NA,34.6,NA,NA,84,0
"35188",83309,"21/11/2014",1200,0,NA,21.2,NA,NA,NA
"35189",83309,"22/11/2014",0,NA,33.2,NA,NA,91.75,0
"35190",83309,"22/11/2014",1200,27.5,NA,20.5,NA,NA,NA
"35191",83309,"23/11/2014",0,NA,33.2,NA,NA,89.25,0
"35192",83309,"23/11/2014",1200,11.4,NA,21.3,NA,NA,NA
"35193",83309,"24/11/2014",0,NA,34.4,NA,NA,86,0
"35194",83309,"24/11/2014",1200,31.6,NA,21.6,NA,NA,NA
"35195",83309,"25/11/2014",0,NA,32.1,NA,NA,90,0
"35196",83309,"25/11/2014",1200,18,NA,20.5,NA,NA,NA
"35197",83309,"26/11/2014",0,NA,32.1,NA,NA,94,0
"35198",83309,"26/11/2014",1200,1.7,NA,22.4,NA,NA,NA
"35199",83309,"27/11/2014",0,NA,30.7,NA,NA,93,0
"35200",83309,"27/11/2014",1200,23.4,NA,21.2,NA,NA,NA
"35201",83309,"28/11/2014",0,NA,32.4,NA,NA,85.5,0
"35202",83309,"28/11/2014",1200,17.3,NA,21.9,NA,NA,NA
"35203",83309,"29/11/2014",0,NA,34.9,NA,NA,70.25,0
"35204",83309,"29/11/2014",1200,0,NA,21.6,NA,NA,NA
"35205",83309,"30/11/2014",0,NA,35.9,NA,NA,79.75,0
"35206",83309,"30/11/2014",1200,0,NA,22.8,NA,NA,NA
"35207",83309,"01/12/2014",0,NA,34.8,NA,NA,84.5,0
"35208",83309,"01/12/2014",1200,0,NA,21.9,NA,NA,NA
"35209",83309,"02/12/2014",0,NA,30.6,NA,NA,93.25,0
"35210",83309,"02/12/2014",1200,20.1,NA,21.3,NA,NA,NA
"35211",83309,"03/12/2014",0,NA,25.6,NA,NA,92.75,0
"35212",83309,"03/12/2014",1200,0,NA,20.3,NA,NA,NA
"35213",83309,"04/12/2014",0,NA,33.2,NA,NA,87.5,0
"35214",83309,"04/12/2014",1200,34.9,NA,19.7,NA,NA,NA
"35215",83309,"05/12/2014",0,NA,31.2,NA,NA,90.5,0
"35216",83309,"05/12/2014",1200,0.6,NA,20.6,NA,NA,NA
"35217",83309,"06/12/2014",0,NA,NA,NA,NA,NA,0
"35218",83309,"06/12/2014",1200,16.7,NA,19.8,NA,NA,NA
"35219",83309,"07/12/2014",0,NA,30.2,NA,NA,83,0
"35220",83309,"08/12/2014",0,NA,27.3,NA,NA,93.75,0
"35221",83309,"08/12/2014",1200,0,NA,20.3,NA,NA,NA
"35222",83309,"09/12/2014",0,NA,28.2,NA,NA,97.75,0
"35223",83309,"09/12/2014",1200,44.1,NA,20.7,NA,NA,NA
"35224",83309,"10/12/2014",0,NA,31.5,NA,NA,92.5,0
"35225",83309,"10/12/2014",1200,32.8,NA,20.3,NA,NA,NA
"35226",83309,"11/12/2014",0,NA,31.6,NA,NA,87.5,0
"35227",83309,"11/12/2014",1200,0,NA,21.3,NA,NA,NA
"35228",83309,"12/12/2014",0,NA,30.6,NA,NA,89.5,0
"35229",83309,"12/12/2014",1200,1.4,NA,21.9,NA,NA,NA
"35230",83309,"13/12/2014",0,NA,28.9,NA,NA,92.75,0
"35231",83309,"13/12/2014",1200,2.3,NA,21.3,NA,NA,NA
"35232",83309,"14/12/2014",0,NA,33.4,NA,NA,88.5,0
"35233",83309,"14/12/2014",1200,7.3,NA,20.3,NA,NA,NA
"35234",83309,"15/12/2014",0,NA,32.6,NA,NA,86.75,0
"35235",83309,"15/12/2014",1200,5.1,NA,21.8,NA,NA,NA
"35236",83309,"16/12/2014",0,NA,32.4,NA,NA,84.25,0
"35237",83309,"16/12/2014",1200,10.3,NA,22.1,NA,NA,NA
"35238",83309,"17/12/2014",0,NA,38,NA,NA,88.75,0
"35239",83309,"17/12/2014",1200,0,NA,21.9,NA,NA,NA
"35240",83309,"18/12/2014",0,NA,28.4,NA,NA,92,0
"35241",83309,"18/12/2014",1200,25.2,NA,21.2,NA,NA,NA
"35242",83309,"19/12/2014",0,NA,31.4,NA,8.9,90,0
"35243",83309,"19/12/2014",1200,0.3,NA,20.9,NA,NA,NA
"35244",83309,"20/12/2014",0,NA,32.3,NA,NA,84,0
"35245",83309,"20/12/2014",1200,1,NA,21.3,NA,NA,NA
"35246",83309,"21/12/2014",0,NA,33.2,NA,NA,84.75,0
"35247",83309,"21/12/2014",1200,0,NA,21.9,NA,NA,NA
"35248",83309,"22/12/2014",0,NA,27.9,NA,NA,92.5,0
"35249",83309,"22/12/2014",1200,0,NA,22.5,NA,NA,NA
"35250",83309,"23/12/2014",0,NA,29.1,NA,NA,97.25,0
"35251",83309,"23/12/2014",1200,2.7,NA,21.5,NA,NA,NA
"35252",83309,"24/12/2014",0,NA,31.4,NA,NA,93.5,0
"35253",83309,"24/12/2014",1200,33.4,NA,19.7,NA,NA,NA
"35254",83309,"25/12/2014",0,NA,33.1,NA,NA,86.25,0
"35255",83309,"25/12/2014",1200,9.4,NA,20.8,NA,NA,NA
"35256",83309,"26/12/2014",0,NA,33.4,NA,NA,89,0
"35257",83309,"26/12/2014",1200,8.7,NA,20.3,NA,NA,NA
"35258",83309,"27/12/2014",0,NA,34.6,NA,NA,82.5,0
"35259",83309,"27/12/2014",1200,3.5,NA,19.8,NA,NA,NA
"35260",83309,"28/12/2014",0,NA,35.6,NA,NA,80.5,0
"35261",83309,"28/12/2014",1200,0,NA,21.5,NA,NA,NA
"35262",83309,"29/12/2014",0,NA,34.2,NA,NA,88,0
"35263",83309,"29/12/2014",1200,0,NA,21.3,NA,NA,NA
"35264",83309,"30/12/2014",0,NA,35.1,NA,NA,83,0
"35265",83309,"30/12/2014",1200,30.4,NA,20.1,NA,NA,NA
"35266",83309,"31/12/2014",0,NA,35,NA,NA,79.5,0
"35267",83309,"31/12/2014",1200,0,NA,20.3,NA,NA,NA
"35268",83309,"01/01/2015",0,NA,33,NA,NA,85,0
"35269",83309,"01/01/2015",1200,0,NA,21,NA,NA,NA
"35270",83309,"02/01/2015",0,NA,35.2,NA,NA,79,0
"35271",83309,"02/01/2015",1200,0,NA,20.4,NA,NA,NA
"35272",83309,"03/01/2015",0,NA,33.4,NA,NA,91,0
"35273",83309,"03/01/2015",1200,0,NA,22.1,NA,NA,NA
"35274",83309,"04/01/2015",0,NA,33.2,NA,NA,83.25,0
"35275",83309,"04/01/2015",1200,1.6,NA,22.5,NA,NA,NA
"35276",83309,"05/01/2015",0,NA,34.4,NA,NA,87,0
"35277",83309,"05/01/2015",1200,85.4,NA,20.2,NA,NA,NA
"35278",83309,"06/01/2015",0,NA,34.6,NA,NA,81,0
"35279",83309,"06/01/2015",1200,4,NA,21.3,NA,NA,NA
"35280",83309,"07/01/2015",0,NA,31.8,NA,NA,87.75,0
"35281",83309,"07/01/2015",1200,15.3,NA,20.2,NA,NA,NA
"35282",83309,"08/01/2015",0,NA,34.4,NA,NA,87.75,0
"35283",83309,"08/01/2015",1200,0,NA,20.6,NA,NA,NA
"35284",83309,"09/01/2015",0,NA,35,NA,NA,87.5,0
"35285",83309,"09/01/2015",1200,0,NA,20.5,NA,NA,NA
"35286",83309,"10/01/2015",0,NA,32.2,NA,NA,78.75,0
"35287",83309,"10/01/2015",1200,10.6,NA,19,NA,NA,NA
"35288",83309,"11/01/2015",0,NA,35.4,NA,NA,82,0
"35289",83309,"11/01/2015",1200,0,NA,20,NA,NA,NA
"35290",83309,"12/01/2015",0,NA,29,NA,NA,90.25,0
"35291",83309,"12/01/2015",1200,9.8,NA,20,NA,NA,NA
"35292",83309,"13/01/2015",0,NA,34.2,NA,NA,84.5,0
"35293",83309,"13/01/2015",1200,0,NA,19.8,NA,NA,NA
"35294",83309,"14/01/2015",0,NA,34.7,NA,NA,85.75,0
"35295",83309,"14/01/2015",1200,9,NA,19.5,NA,NA,NA
"35296",83309,"15/01/2015",0,NA,34.2,NA,NA,86,0
"35297",83309,"15/01/2015",1200,3.8,NA,19.9,NA,NA,NA
"35298",83309,"16/01/2015",0,NA,34.4,NA,NA,79.5,0
"35299",83309,"16/01/2015",1200,0,NA,20.1,NA,NA,NA
"35300",83309,"17/01/2015",0,NA,30.4,NA,NA,94.25,0
"35301",83309,"17/01/2015",1200,0,NA,20.3,NA,NA,NA
"35302",83309,"18/01/2015",0,NA,31.4,NA,NA,91.25,0
"35303",83309,"18/01/2015",1200,24.4,NA,19.5,NA,NA,NA
"35304",83309,"19/01/2015",0,NA,35.4,NA,NA,80,0
"35305",83309,"19/01/2015",1200,0.5,NA,20.6,NA,NA,NA
"35306",83309,"20/01/2015",0,NA,34.2,NA,NA,87,0
"35307",83309,"20/01/2015",1200,0,NA,21.1,NA,NA,NA
"35308",83309,"21/01/2015",0,NA,31.3,NA,NA,86.25,0
"35309",83309,"21/01/2015",1200,8.9,NA,17.4,NA,NA,NA
"35310",83309,"22/01/2015",0,NA,33.9,NA,NA,90.25,0
"35311",83309,"22/01/2015",1200,0,NA,20.2,NA,NA,NA
"35312",83309,"23/01/2015",0,NA,34.5,NA,NA,87.5,0
"35313",83309,"23/01/2015",1200,0,NA,20.4,NA,NA,NA
"35314",83309,"24/01/2015",0,NA,33.1,NA,NA,87.5,0
"35315",83309,"24/01/2015",1200,9.3,NA,20.7,NA,NA,NA
"35316",83309,"25/01/2015",0,NA,31.4,NA,NA,88.75,0
"35317",83309,"25/01/2015",1200,0,NA,20.1,NA,NA,NA
"35318",83309,"26/01/2015",0,NA,30.1,NA,NA,94.25,0
"35319",83309,"26/01/2015",1200,2.5,NA,21.1,NA,NA,NA
"35320",83309,"27/01/2015",0,NA,28.4,NA,NA,93.25,0
"35321",83309,"27/01/2015",1200,7.4,NA,20.7,NA,NA,NA
"35322",83309,"28/01/2015",0,NA,28.7,NA,NA,94.5,0
"35323",83309,"28/01/2015",1200,15.2,NA,21.1,NA,NA,NA
"35324",83309,"29/01/2015",0,NA,33.4,NA,NA,86.5,0
"35325",83309,"29/01/2015",1200,6.2,NA,20,NA,NA,NA
"35326",83309,"30/01/2015",0,NA,35.8,NA,NA,83.5,0
"35327",83309,"30/01/2015",1200,0,NA,20.5,NA,NA,NA
"35328",83309,"31/01/2015",0,NA,37.1,NA,NA,83.5,0
"35329",83309,"31/01/2015",1200,0,NA,20.3,NA,NA,NA
"35330",83309,"01/02/2015",0,NA,35.2,NA,NA,80.25,0
"35331",83309,"01/02/2015",1200,14.7,NA,19,NA,NA,NA
"35332",83309,"02/02/2015",0,NA,33.4,NA,NA,90,0
"35333",83309,"03/02/2015",0,NA,33.9,NA,NA,87,0
"35334",83309,"04/02/2015",0,NA,32.5,NA,NA,90.75,0
"35335",83309,"04/02/2015",1200,20,NA,20,NA,NA,NA
"35336",83309,"05/02/2015",0,NA,30.2,NA,NA,89.5,0
"35337",83309,"05/02/2015",1200,22.7,NA,21,NA,NA,NA
"35338",83309,"06/02/2015",0,NA,31.2,NA,NA,89.75,0
"35339",83309,"06/02/2015",1200,13.2,NA,20.2,NA,NA,NA
"35340",83309,"07/02/2015",0,NA,29.2,NA,NA,91,0
"35341",83309,"07/02/2015",1200,26.2,NA,21.2,NA,NA,NA
"35342",83309,"08/02/2015",0,NA,30.2,NA,NA,87.75,0
"35343",83309,"08/02/2015",1200,2.2,NA,22.6,NA,NA,NA
"35344",83309,"09/02/2015",0,NA,29,NA,NA,91.25,0
"35345",83309,"09/02/2015",1200,11.3,NA,20.9,NA,NA,NA
"35346",83309,"10/02/2015",0,NA,34.8,NA,NA,82.5,0
"35347",83309,"10/02/2015",1200,0,NA,21.7,NA,NA,NA
"35348",83309,"11/02/2015",0,NA,28,NA,NA,92.25,0
"35349",83309,"11/02/2015",1200,0,NA,21.8,NA,NA,NA
"35350",83309,"12/02/2015",0,NA,32.7,NA,NA,89.75,0
"35351",83309,"12/02/2015",1200,5.2,NA,21.9,NA,NA,NA
"35352",83309,"13/02/2015",0,NA,33.4,NA,NA,92.75,0
"35353",83309,"13/02/2015",1200,0,NA,20.8,NA,NA,NA
"35354",83309,"14/02/2015",0,NA,34.2,NA,NA,86.75,0
"35355",83309,"14/02/2015",1200,1.3,NA,20,NA,NA,NA
"35356",83309,"15/02/2015",0,NA,32.9,NA,NA,87.75,0
"35357",83309,"15/02/2015",1200,1.4,NA,21.4,NA,NA,NA
"35358",83309,"16/02/2015",0,NA,33.4,NA,NA,87.75,0
"35359",83309,"16/02/2015",1200,0,NA,21.5,NA,NA,NA
"35360",83309,"17/02/2015",0,NA,32.4,NA,NA,90,0
"35361",83309,"17/02/2015",1200,0.6,NA,21.5,NA,NA,NA
"35362",83309,"18/02/2015",0,NA,31.6,NA,NA,90,0
"35363",83309,"18/02/2015",1200,28.9,NA,21.3,NA,NA,NA
