"","Estacao","Data","Hora","Precipitacao","TempMaxima","TempMinima","Insolacao","Evaporacao_Piche","Temp_Comp_Media","UR_Media","Vel_Vent_Media","NA"
"24247",83309,"24/11/1999",1200,13.2,NA,22.3,NA,NA,NA,NA,NA,NA
"24248",83309,"25/11/1999",0,NA,33.4,NA,NA,4,26.12,86.5,2.066667,NA
"24249",83309,"25/11/1999",1200,9.1,NA,21.4,NA,NA,NA,NA,NA,NA
"24250",83309,"26/11/1999",0,NA,34,NA,NA,3.6,25.6,89,2.4,NA
"24251",83309,"26/11/1999",1200,0.5,NA,22.6,NA,NA,NA,NA,NA,NA
"24252",83309,"27/11/1999",0,NA,32.8,NA,NA,3.8,25.62,86,1.1,NA
"24253",83309,"27/11/1999",1200,36.8,NA,21.3,NA,NA,NA,NA,NA,NA
"24254",83309,"28/11/1999",0,NA,34.6,NA,NA,3.7,27.48,89,1.4,NA
"24255",83309,"28/11/1999",1200,0,NA,22.8,NA,NA,NA,NA,NA,NA
"24256",83309,"29/11/1999",0,NA,34.6,NA,NA,4.5,27.74,86.5,2.266667,NA
"24257",83309,"29/11/1999",1200,5.7,NA,23.1,NA,NA,NA,NA,NA,NA
"24258",83309,"30/11/1999",0,NA,34.8,NA,NA,3.8,28.32,81.75,0.933333,NA
"24259",83309,"30/11/1999",1200,0,NA,23.8,NA,NA,NA,NA,NA,NA
"24260",83309,"01/12/1999",0,NA,34.9,NA,NA,4,28.28,84.75,2.466667,NA
"24261",83309,"01/12/1999",1200,0,NA,23.3,NA,NA,NA,NA,NA,NA
"24262",83309,"02/12/1999",0,NA,32.2,NA,NA,4.7,26.88,87.75,2.4,NA
"24263",83309,"02/12/1999",1200,0,NA,23.8,NA,NA,NA,NA,NA,NA
"24264",83309,"03/12/1999",0,NA,34.7,NA,NA,3.1,27.82,86.5,1.133333,NA
"24265",83309,"03/12/1999",1200,2.1,NA,22.6,NA,NA,NA,NA,NA,NA
"24266",83309,"04/12/1999",0,NA,34.4,NA,NA,3.6,27.52,89,1.633333,NA
"24267",83309,"04/12/1999",1200,0.4,NA,24,NA,NA,NA,NA,NA,NA
"24268",83309,"05/12/1999",0,NA,33.8,NA,NA,4.2,27.6,86,2.466667,NA
"24269",83309,"05/12/1999",1200,10,NA,23.4,NA,NA,NA,NA,NA,NA
"24270",83309,"06/12/1999",0,NA,29.8,NA,NA,4.2,25.24,95,1.366667,NA
"24271",83309,"06/12/1999",1200,18,NA,23.6,NA,NA,NA,NA,NA,NA
"24272",83309,"07/12/1999",0,NA,30.8,NA,NA,1.3,24.92,92,0.933333,NA
"24273",83309,"07/12/1999",1200,20.9,NA,22.6,NA,NA,NA,NA,NA,NA
"24274",83309,"08/12/1999",0,NA,33.2,NA,NA,1.2,26.08,88.75,0.7,NA
"24275",83309,"08/12/1999",1200,14.2,NA,22.8,NA,NA,NA,NA,NA,NA
"24276",83309,"09/12/1999",0,NA,29.8,NA,NA,2.4,24.92,98,0.7,NA
"24277",83309,"09/12/1999",1200,31.2,NA,23.2,NA,NA,NA,NA,NA,NA
"24278",83309,"10/12/1999",0,NA,34,NA,NA,1.1,26.28,86.75,1.466667,NA
"24279",83309,"10/12/1999",1200,2.4,NA,22,NA,NA,NA,NA,NA,NA
"24280",83309,"11/12/1999",0,NA,33.8,NA,NA,4.1,27.04,94.5,1.1,NA
"24281",83309,"11/12/1999",1200,0,NA,23.8,NA,NA,NA,NA,NA,NA
"24282",83309,"12/12/1999",0,NA,30.2,NA,NA,2.1,25.08,94.75,1.966667,NA
"24283",83309,"12/12/1999",1200,61.8,NA,21.8,NA,NA,NA,NA,NA,NA
"24284",83309,"13/12/1999",0,NA,32.1,NA,NA,2.6,25.44,96.25,1.166667,NA
"24285",83309,"13/12/1999",1200,0,NA,22.7,NA,NA,NA,NA,NA,NA
"24286",83309,"14/12/1999",0,NA,32.1,NA,NA,2.2,25.1,94,0.8,NA
"24287",83309,"14/12/1999",1200,13.5,NA,22.6,NA,NA,NA,NA,NA,NA
"24288",83309,"15/12/1999",0,NA,29.4,NA,NA,1.4,24.48,94,1.733333,NA
"24289",83309,"15/12/1999",1200,6.6,NA,22.6,NA,NA,NA,NA,NA,NA
"24290",83309,"16/12/1999",0,NA,32.2,NA,NA,1.2,26.12,90,1.433333,NA
"24291",83309,"16/12/1999",1200,17.1,NA,22.4,NA,NA,NA,NA,NA,NA
"24292",83309,"17/12/1999",0,NA,29.5,NA,NA,3.6,25.9,92.25,0.8,NA
"24293",83309,"17/12/1999",1200,0,NA,22.4,NA,NA,NA,NA,NA,NA
"24294",83309,"18/12/1999",0,NA,30.8,NA,NA,2.2,25.7,94.75,2.333333,NA
"24295",83309,"18/12/1999",1200,8.5,NA,23.3,NA,NA,NA,NA,NA,NA
"24296",83309,"19/12/1999",0,NA,29.2,NA,NA,2,25.5,92,1.433333,NA
"24297",83309,"19/12/1999",1200,29.8,NA,22.7,NA,NA,NA,NA,NA,NA
"24298",83309,"20/12/1999",0,NA,32.2,NA,NA,2.5,26.88,95.75,1.9,NA
"24299",83309,"20/12/1999",1200,0,NA,22.6,NA,NA,NA,NA,NA,NA
"24300",83309,"21/12/1999",0,NA,33.9,NA,NA,2.1,27.48,87,1.533333,NA
"24301",83309,"21/12/1999",1200,0,NA,23.7,NA,NA,NA,NA,NA,NA
"24302",83309,"22/12/1999",0,NA,32.7,NA,NA,3.9,27.08,87.5,1.733333,NA
"24303",83309,"22/12/1999",1200,0.6,NA,22.7,NA,NA,NA,NA,NA,NA
"24304",83309,"23/12/1999",0,NA,32,NA,NA,2.5,26.86,86,1.166667,NA
"24305",83309,"23/12/1999",1200,4.7,NA,22.5,NA,NA,NA,NA,NA,NA
"24306",83309,"24/12/1999",0,NA,33.5,NA,NA,4.5,25.74,90.25,0.766667,NA
"24307",83309,"24/12/1999",1200,25.6,NA,22.3,NA,NA,NA,NA,NA,NA
"24308",83309,"25/12/1999",0,NA,32.2,NA,NA,2.3,25,89.75,2.2,NA
"24309",83309,"25/12/1999",1200,4.4,NA,22.9,NA,NA,NA,NA,NA,NA
"24310",83309,"26/12/1999",0,NA,29.8,NA,NA,4,25.24,92,1.2,NA
"24311",83309,"26/12/1999",1200,0,NA,21.4,NA,NA,NA,NA,NA,NA
"24312",83309,"27/12/1999",0,NA,32.1,NA,NA,2.2,26.5,84.75,2.3,NA
"24313",83309,"27/12/1999",1200,0,NA,22.3,NA,NA,NA,NA,NA,NA
"24314",83309,"28/12/1999",0,NA,34.2,NA,NA,4.3,28,86.25,0.666667,NA
"24315",83309,"28/12/1999",1200,0,NA,22.3,NA,NA,NA,NA,NA,NA
"24316",83309,"29/12/1999",0,NA,30,NA,NA,4.3,25.3,94.25,2.766667,NA
"24317",83309,"29/12/1999",1200,0,NA,22.1,NA,NA,NA,NA,NA,NA
"24318",83309,"30/12/1999",0,NA,31.4,NA,NA,1.8,25.84,93,0.833333,NA
"24319",83309,"30/12/1999",1200,0.2,NA,22.3,NA,NA,NA,NA,NA,NA
"24320",83309,"31/12/1999",0,NA,31.6,NA,NA,2.2,26.52,89.25,1.7,NA
"24321",83309,"31/12/1999",1200,0,NA,23.1,NA,NA,NA,NA,NA,NA
"24322",83309,"01/01/2000",0,NA,30.9,NA,NA,3.6,25.58,94.25,0.6,NA
"24323",83309,"01/01/2000",1200,0,NA,23.2,NA,NA,NA,NA,NA,NA
"24324",83309,"02/01/2000",0,NA,30.7,NA,NA,1.1,25.36,94,1.833333,NA
"24325",83309,"02/01/2000",1200,6.6,NA,22.7,NA,NA,NA,NA,NA,NA
"24326",83309,"03/01/2000",0,NA,33.5,NA,NA,1.8,26.36,87.75,1.966667,NA
"24327",83309,"03/01/2000",1200,19.8,NA,22.7,NA,NA,NA,NA,NA,NA
"24328",83309,"04/01/2000",0,NA,34.8,NA,NA,5.5,26.4,83.75,2.3,NA
"24329",83309,"04/01/2000",1200,0,NA,21.8,NA,NA,NA,NA,NA,NA
"24330",83309,"05/01/2000",0,NA,33.8,NA,NA,4.8,27.12,85.75,1.333333,NA
"24331",83309,"05/01/2000",1200,0,NA,22.2,NA,NA,NA,NA,NA,NA
"24332",83309,"06/01/2000",0,NA,30.8,NA,NA,5,25.68,94.5,1.533333,NA
"24333",83309,"06/01/2000",1200,0,NA,24,NA,NA,NA,NA,NA,NA
"24334",83309,"07/01/2000",0,NA,31.6,NA,NA,2.2,25.62,89.5,2.2,NA
"24335",83309,"07/01/2000",1200,13,NA,22.7,NA,NA,NA,NA,NA,NA
"24336",83309,"08/01/2000",0,NA,32.4,NA,NA,3.1,26.4,87,2.466667,NA
"24337",83309,"08/01/2000",1200,0.3,NA,23,NA,NA,NA,NA,NA,NA
"24338",83309,"09/01/2000",0,NA,31,NA,NA,3.8,26.16,91.75,2.633333,NA
"24339",83309,"09/01/2000",1200,0,NA,22.6,NA,NA,NA,NA,NA,NA
"24340",83309,"10/01/2000",0,NA,30.6,NA,NA,4,25.84,88,2.2,NA
"24341",83309,"10/01/2000",1200,0,NA,23.2,NA,NA,NA,NA,NA,NA
"24342",83309,"11/01/2000",0,NA,32.6,NA,NA,3.2,26.68,89.5,3,NA
"24343",83309,"11/01/2000",1200,0.3,NA,23,NA,NA,NA,NA,NA,NA
"24344",83309,"12/01/2000",0,NA,33.3,NA,NA,4.1,26.3,91.25,1.533333,NA
"24345",83309,"12/01/2000",1200,0,NA,23.6,NA,NA,NA,NA,NA,NA
"24346",83309,"13/01/2000",0,NA,28.8,NA,NA,3.6,24.68,96.25,2.4,NA
"24347",83309,"13/01/2000",1200,1.1,NA,23,NA,NA,NA,NA,NA,NA
"24348",83309,"14/01/2000",0,NA,32.5,NA,NA,1.4,26.2,89,2.966667,NA
"24349",83309,"14/01/2000",1200,24.2,NA,22.1,NA,NA,NA,NA,NA,NA
"24350",83309,"15/01/2000",0,NA,35,NA,NA,3.8,27.4,84.75,1.933333,NA
"24351",83309,"15/01/2000",1200,0,NA,21.6,NA,NA,NA,NA,NA,NA
"24352",83309,"16/01/2000",0,NA,33.7,NA,NA,4.7,26.6,88.5,1.866667,NA
"24353",83309,"16/01/2000",1200,9.6,NA,22.7,NA,NA,NA,NA,NA,NA
"24354",83309,"17/01/2000",0,NA,34.5,NA,NA,3.7,27.94,89.25,0.666667,NA
"24355",83309,"17/01/2000",1200,0,NA,22.8,NA,NA,NA,NA,NA,NA
"24356",83309,"18/01/2000",0,NA,32.2,NA,NA,4.3,26.92,91,1.3,NA
"24357",83309,"18/01/2000",1200,0.3,NA,24,NA,NA,NA,NA,NA,NA
"24358",83309,"19/01/2000",0,NA,34.5,NA,NA,3,27.74,88.25,1.066667,NA
"24359",83309,"19/01/2000",1200,0,NA,21.8,NA,NA,NA,NA,NA,NA
"24360",83309,"20/01/2000",0,NA,33,NA,NA,4.1,26.42,91.75,1.766667,NA
"24361",83309,"20/01/2000",1200,0,NA,23.7,NA,NA,NA,NA,NA,NA
"24362",83309,"21/01/2000",0,NA,33.4,NA,NA,2.8,27.54,88.75,2.2,NA
"24363",83309,"21/01/2000",1200,10.2,NA,24,NA,NA,NA,NA,NA,NA
"24364",83309,"22/01/2000",0,NA,25.9,NA,NA,3.9,24.72,94,1.833333,NA
"24365",83309,"22/01/2000",1200,0,NA,23,NA,NA,NA,NA,NA,NA
"24366",83309,"23/01/2000",0,NA,29.9,NA,NA,1.5,25.28,95.25,0.966667,NA
"24367",83309,"23/01/2000",1200,41.3,NA,22.8,NA,NA,NA,NA,NA,NA
"24368",83309,"24/01/2000",0,NA,32.3,NA,NA,1,26.6,94,1.6,NA
"24369",83309,"24/01/2000",1200,17.8,NA,23.2,NA,NA,NA,NA,NA,NA
"24370",83309,"25/01/2000",0,NA,31.6,NA,NA,3.2,26.52,95.75,1.266667,NA
"24371",83309,"25/01/2000",1200,0,NA,23.3,NA,NA,NA,NA,NA,NA
"24372",83309,"26/01/2000",0,NA,30.7,NA,NA,2.1,26.48,95.25,0.466667,NA
"24373",83309,"26/01/2000",1200,9.3,NA,23.1,NA,NA,NA,NA,NA,NA
"24374",83309,"27/01/2000",0,NA,31,NA,NA,2.2,24.78,97.75,2.766667,NA
"24375",83309,"27/01/2000",1200,7.6,NA,22.4,NA,NA,NA,NA,NA,NA
"24376",83309,"28/01/2000",0,NA,30.6,NA,NA,1.7,24.88,96.5,0.533333,NA
"24377",83309,"28/01/2000",1200,5,NA,22.2,NA,NA,NA,NA,NA,NA
"24378",83309,"29/01/2000",0,NA,32.4,NA,NA,1.8,25.6,88.75,1.133333,NA
"24379",83309,"29/01/2000",1200,2.8,NA,23.1,NA,NA,NA,NA,NA,NA
"24380",83309,"30/01/2000",0,NA,31,NA,NA,2.1,26.28,97,1.133333,NA
"24381",83309,"30/01/2000",1200,15.6,NA,22.7,NA,NA,NA,NA,NA,NA
"24382",83309,"31/01/2000",0,NA,34.2,NA,NA,2.3,26.86,91.75,1.233333,NA
"24383",83309,"31/01/2000",1200,6,NA,22.4,NA,NA,NA,NA,NA,NA
"24384",83309,"01/02/2000",0,NA,31.8,NA,NA,4.2,27.16,93,1.5,NA
"24385",83309,"01/02/2000",1200,0,NA,23.2,NA,NA,NA,NA,NA,NA
"24386",83309,"02/02/2000",0,NA,34,NA,NA,2.9,25.98,94.75,1.2,NA
"24387",83309,"02/02/2000",1200,2,NA,23,NA,NA,NA,NA,NA,NA
"24388",83309,"03/02/2000",0,NA,34.4,NA,NA,3.2,27.64,89.75,3.3,NA
"24389",83309,"03/02/2000",1200,6.8,NA,23.4,NA,NA,NA,NA,NA,NA
"24390",83309,"04/02/2000",0,NA,33.1,NA,NA,4.9,26.34,92,1.833333,NA
"24391",83309,"04/02/2000",1200,0.8,NA,23.6,NA,NA,NA,NA,NA,NA
"24392",83309,"05/02/2000",0,NA,32,NA,NA,3,24.4,98.25,1.866667,NA
"24393",83309,"05/02/2000",1200,21.2,NA,22,NA,NA,NA,NA,NA,NA
"24394",83309,"06/02/2000",0,NA,29.1,NA,NA,1.7,24.36,95.75,0.333333,NA
"24395",83309,"06/02/2000",1200,44.6,NA,22,NA,NA,NA,NA,NA,NA
"24396",83309,"07/02/2000",0,NA,30.2,NA,NA,1.2,25.34,91.75,1.333333,NA
"24397",83309,"07/02/2000",1200,19.3,NA,22.7,NA,NA,NA,NA,NA,NA
"24398",83309,"08/02/2000",0,NA,30.7,NA,NA,1.9,24.68,93.25,0.933333,NA
"24399",83309,"08/02/2000",1200,16.3,NA,22.6,NA,NA,NA,NA,NA,NA
"24400",83309,"09/02/2000",0,NA,28.2,NA,NA,1.9,24.84,96,2.333333,NA
"24401",83309,"09/02/2000",1200,14.4,NA,23.1,NA,NA,NA,NA,NA,NA
"24402",83309,"10/02/2000",0,NA,29.2,NA,NA,1.5,24.88,95,1.2,NA
"24403",83309,"10/02/2000",1200,3.9,NA,23.2,NA,NA,NA,NA,NA,NA
"24404",83309,"11/02/2000",0,NA,32,NA,NA,2.4,25.36,93.25,2.6,NA
"24405",83309,"11/02/2000",1200,7.7,NA,22.6,NA,NA,NA,NA,NA,NA
"24406",83309,"12/02/2000",0,NA,28.2,NA,NA,5.3,24.98,95,0.933333,NA
"24407",83309,"12/02/2000",1200,27.1,NA,22.6,NA,NA,NA,NA,NA,NA
"24408",83309,"13/02/2000",0,NA,30,NA,NA,1.8,24.88,95.75,1.533333,NA
"24409",83309,"13/02/2000",1200,22.8,NA,22,NA,NA,NA,NA,NA,NA
"24410",83309,"14/02/2000",0,NA,29,NA,NA,1,23.88,94,1.266667,NA
"24411",83309,"14/02/2000",1200,47.2,NA,22,NA,NA,NA,NA,NA,NA
"24412",83309,"15/02/2000",0,NA,31,NA,NA,1.9,25.72,91.25,1.133333,NA
"24413",83309,"15/02/2000",1200,5.8,NA,22.2,NA,NA,NA,NA,NA,NA
"24414",83309,"16/02/2000",0,NA,31.1,NA,NA,2.3,25.08,93.75,1.833333,NA
"24415",83309,"16/02/2000",1200,8.5,NA,22,NA,NA,NA,NA,NA,NA
"24416",83309,"17/02/2000",0,NA,29.6,NA,NA,2.6,24.84,95.5,1.466667,NA
"24417",83309,"17/02/2000",1200,19.8,NA,21.4,NA,NA,NA,NA,NA,NA
"24418",83309,"18/02/2000",0,NA,31.2,NA,NA,1.9,25.74,95.75,1.4,NA
"24419",83309,"18/02/2000",1200,0,NA,21.8,NA,NA,NA,NA,NA,NA
"24420",83309,"19/02/2000",0,NA,29.6,NA,NA,2.6,24.88,94,0.866667,NA
"24421",83309,"19/02/2000",1200,9.2,NA,22.4,NA,NA,NA,NA,NA,NA
"24422",83309,"20/02/2000",0,NA,32.6,NA,NA,1.7,26.3,84,2.133333,NA
"24423",83309,"20/02/2000",1200,1.6,NA,21.5,NA,NA,NA,NA,NA,NA
"24424",83309,"21/02/2000",0,NA,32.9,NA,NA,4.6,25.82,87.75,1.466667,NA
"24425",83309,"21/02/2000",1200,1,NA,23,NA,NA,NA,NA,NA,NA
"24426",83309,"22/02/2000",0,NA,30.1,NA,NA,2.7,25,93.25,1.266667,NA
"24427",83309,"22/02/2000",1200,16.5,NA,23.2,NA,NA,NA,NA,NA,NA
"24428",83309,"23/02/2000",0,NA,33.6,NA,NA,2.5,27.22,91.25,1.733333,NA
"24429",83309,"23/02/2000",1200,0.8,NA,22.6,NA,NA,NA,NA,NA,NA
"24430",83309,"24/02/2000",0,NA,34.4,NA,NA,3.7,27.56,91,1.266667,NA
"24431",83309,"24/02/2000",1200,0,NA,22.1,NA,NA,NA,NA,NA,NA
"24432",83309,"25/02/2000",0,NA,35.1,NA,NA,4.3,28.38,89.25,1.766667,NA
"24433",83309,"25/02/2000",1200,0,NA,22.7,NA,NA,NA,NA,NA,NA
"24434",83309,"26/02/2000",0,NA,33.6,NA,NA,4.9,27.04,92.75,0.7,NA
"24435",83309,"26/02/2000",1200,3.8,NA,23.2,NA,NA,NA,NA,NA,NA
"24436",83309,"27/02/2000",0,NA,34.8,NA,NA,3.1,27.96,91.25,1.466667,NA
"24437",83309,"27/02/2000",1200,0,NA,23.5,NA,NA,NA,NA,NA,NA
"24438",83309,"28/02/2000",0,NA,34.6,NA,NA,4.4,25.96,90.5,1.2,NA
"24439",83309,"28/02/2000",1200,0,NA,22.7,NA,NA,NA,NA,NA,NA
"24440",83309,"29/02/2000",0,NA,32.3,NA,NA,2.8,25.94,97.5,1.633333,NA
"24441",83309,"29/02/2000",1200,52,NA,22.5,NA,NA,NA,NA,NA,NA
"24442",83309,"01/03/2000",0,NA,29.3,NA,NA,1.8,24.94,94.75,1.833333,NA
"24443",83309,"01/03/2000",1200,15.5,NA,23,NA,NA,NA,NA,NA,NA
"24444",83309,"02/03/2000",0,NA,29.3,NA,NA,1.8,25.54,99,1.466667,NA
"24445",83309,"02/03/2000",1200,4.1,NA,23.2,NA,NA,NA,NA,NA,NA
"24446",83309,"03/03/2000",0,NA,31.8,NA,NA,1.5,25.62,96.25,1.9,NA
"24447",83309,"03/03/2000",1200,6.1,NA,22.5,NA,NA,NA,NA,NA,NA
"24448",83309,"04/03/2000",0,NA,33.1,NA,NA,1.5,26.06,91.25,1.666667,NA
"24449",83309,"04/03/2000",1200,21.7,NA,23.4,NA,NA,NA,NA,NA,NA
"24450",83309,"05/03/2000",0,NA,30.4,NA,NA,2.3,25.72,90.25,1.633333,NA
"24451",83309,"05/03/2000",1200,11.4,NA,22.6,NA,NA,NA,NA,NA,NA
"24452",83309,"06/03/2000",0,NA,33.4,NA,NA,2.5,26.88,87.5,0.333333,NA
"24453",83309,"06/03/2000",1200,0,NA,22.4,NA,NA,NA,NA,NA,NA
"24454",83309,"07/03/2000",0,NA,32.6,NA,NA,4,25.48,94,1.266667,NA
"24455",83309,"07/03/2000",1200,NA,NA,22.2,NA,NA,NA,NA,NA,NA
"24456",83309,"08/03/2000",0,NA,30.5,NA,NA,4.3,25.34,95.75,0.866667,NA
"24457",83309,"08/03/2000",1200,1.1,NA,22.8,NA,NA,NA,NA,NA,NA
"24458",83309,"09/03/2000",0,NA,32.5,NA,NA,0.5,25.18,94.25,1.066667,NA
"24459",83309,"09/03/2000",1200,0,NA,22.6,NA,NA,NA,NA,NA,NA
"24460",83309,"10/03/2000",0,NA,26.6,NA,NA,1.7,24.5,96.25,1.033333,NA
"24461",83309,"10/03/2000",1200,35.6,NA,21.9,NA,NA,NA,NA,NA,NA
"24462",83309,"11/03/2000",0,NA,31.8,NA,NA,0.8,24.48,94.5,1.766667,NA
"24463",83309,"11/03/2000",1200,3.8,NA,21.4,NA,NA,NA,NA,NA,NA
"24464",83309,"12/03/2000",0,NA,30.1,NA,NA,1.7,25.1,93.5,0.6,NA
"24465",83309,"12/03/2000",1200,41.9,NA,22.4,NA,NA,NA,NA,NA,NA
"24466",83309,"13/03/2000",0,NA,32.2,NA,NA,2.3,26.36,91.75,1.2,NA
"24467",83309,"13/03/2000",1200,0,NA,22.6,NA,NA,NA,NA,NA,NA
"24468",83309,"14/03/2000",0,NA,31.2,NA,NA,3.3,24.72,94.75,0.866667,NA
"24469",83309,"14/03/2000",1200,36.9,NA,22.8,NA,NA,NA,NA,NA,NA
"24470",83309,"15/03/2000",0,NA,33.4,NA,NA,2.2,26.08,92.25,2.466667,NA
"24471",83309,"15/03/2000",1200,23.2,NA,22.6,NA,NA,NA,NA,NA,NA
"24472",83309,"16/03/2000",0,NA,29.6,NA,NA,3.6,24.98,94.5,1,NA
"24473",83309,"16/03/2000",1200,29.6,NA,22.5,NA,NA,NA,NA,NA,NA
"24474",83309,"17/03/2000",0,NA,30,NA,NA,1.8,25.46,91,1.466667,NA
"24475",83309,"17/03/2000",1200,19.8,NA,22.7,NA,NA,NA,NA,NA,NA
"24476",83309,"18/03/2000",0,NA,27.4,NA,NA,1.8,24.04,95.75,1.633333,NA
"24477",83309,"18/03/2000",1200,17.2,NA,22.8,NA,NA,NA,NA,NA,NA
"24478",83309,"19/03/2000",0,NA,32,NA,NA,1,25.68,91.25,1.033333,NA
"24479",83309,"19/03/2000",1200,0,NA,21.4,NA,NA,NA,NA,NA,NA
"24480",83309,"20/03/2000",0,NA,33,NA,NA,2.2,26.64,89.5,2.2,NA
"24481",83309,"20/03/2000",1200,0,NA,22.2,NA,NA,NA,NA,NA,NA
"24482",83309,"21/03/2000",0,NA,31.9,NA,NA,3.3,25.52,93.25,1.066667,NA
"24483",83309,"21/03/2000",1200,0,NA,22.5,NA,NA,NA,NA,NA,NA
"24484",83309,"22/03/2000",0,NA,33.9,NA,NA,2.4,27.38,92,1.166667,NA
"24485",83309,"22/03/2000",1200,1,NA,23.1,NA,NA,NA,NA,NA,NA
"24486",83309,"23/03/2000",0,NA,33.3,NA,NA,12.9,26,95.5,1,NA
"24487",83309,"23/03/2000",1200,0,NA,22.8,NA,NA,NA,NA,NA,NA
"24488",83309,"24/03/2000",0,NA,34.9,NA,NA,3.1,27.22,92.75,0.533333,NA
"24489",83309,"24/03/2000",1200,18.6,NA,22.3,NA,NA,NA,NA,NA,NA
"24490",83309,"25/03/2000",0,NA,33.7,NA,NA,3.5,27.32,93,0.233333,NA
"24491",83309,"25/03/2000",1200,4.5,NA,22.9,NA,NA,NA,NA,NA,NA
"24492",83309,"26/03/2000",0,NA,35.3,NA,NA,2.6,27.34,88,1.1,NA
"24493",83309,"26/03/2000",1200,0,NA,22.7,NA,NA,NA,NA,NA,NA
"24494",83309,"27/03/2000",0,NA,34.8,NA,NA,6.5,26.96,89.5,1.966667,NA
"24495",83309,"27/03/2000",1200,0,NA,22.7,NA,NA,NA,NA,NA,NA
"24496",83309,"28/03/2000",0,NA,31.1,NA,NA,4.6,25.44,94,1.866667,NA
"24497",83309,"28/03/2000",1200,0,NA,22.7,NA,NA,NA,NA,NA,NA
"24498",83309,"29/03/2000",0,NA,25.7,NA,NA,2.9,23.02,94,2.7,NA
"24499",83309,"29/03/2000",1200,0,NA,21.9,NA,NA,NA,NA,NA,NA
"24500",83309,"30/03/2000",0,NA,31.7,NA,NA,2.2,25.74,93.5,1.1,NA
"24501",83309,"30/03/2000",1200,1,NA,21.5,NA,NA,NA,NA,NA,NA
"24502",83309,"31/03/2000",0,NA,30.5,NA,NA,3,24.94,92.75,1.8,NA
"24503",83309,"31/03/2000",1200,2.1,NA,22.7,NA,NA,NA,NA,NA,NA
"24504",83309,"01/04/2000",0,NA,31.8,NA,NA,2.6,27.74,61.5,1.3,NA
"24505",83309,"01/04/2000",1200,0.7,NA,21.2,NA,NA,NA,NA,NA,NA
"24506",83309,"02/04/2000",0,NA,33.3,NA,NA,2.4,25.66,93.75,0.966667,NA
"24507",83309,"02/04/2000",1200,13.3,NA,20.7,NA,NA,NA,NA,NA,NA
"24508",83309,"03/04/2000",0,NA,34.1,NA,NA,2.9,26.3,89.25,1,NA
"24509",83309,"03/04/2000",1200,0,NA,21.9,NA,NA,NA,NA,NA,NA
"24510",83309,"04/04/2000",0,NA,33.9,NA,NA,3.4,26.48,87.75,0.266667,NA
"24511",83309,"04/04/2000",1200,0,NA,22,NA,NA,NA,NA,NA,NA
"24512",83309,"05/04/2000",0,NA,32.8,NA,NA,2.9,25.7,93.25,1.433333,NA
"24513",83309,"05/04/2000",1200,15,NA,21.7,NA,NA,NA,NA,NA,NA
"24514",83309,"06/04/2000",0,NA,25,NA,NA,2.7,24.08,92.25,0.5,NA
"24515",83309,"06/04/2000",1200,5.9,NA,21.4,NA,NA,NA,NA,NA,NA
"24516",83309,"07/04/2000",0,NA,34.7,NA,NA,2.6,26.94,88.25,1.3,NA
"24517",83309,"07/04/2000",1200,0,NA,21.9,NA,NA,NA,NA,NA,NA
"24518",83309,"08/04/2000",0,NA,33.9,NA,NA,4.3,26.78,91,1.133333,NA
"24519",83309,"08/04/2000",1200,0,NA,22.8,NA,NA,NA,NA,NA,NA
"24520",83309,"09/04/2000",0,NA,32.9,NA,NA,3,26.32,91.75,1.433333,NA
"24521",83309,"09/04/2000",1200,0.8,NA,21.5,NA,NA,NA,NA,NA,NA
"24522",83309,"10/04/2000",0,NA,34.7,NA,NA,3.6,26.52,91.25,0.9,NA
"24523",83309,"10/04/2000",1200,8,NA,24.3,NA,NA,NA,NA,NA,NA
"24524",83309,"11/04/2000",0,NA,34.4,NA,NA,3.1,26.8,90.25,0.933333,NA
"24525",83309,"11/04/2000",1200,5.7,NA,22.1,NA,NA,NA,NA,NA,NA
"24526",83309,"12/04/2000",0,NA,33.4,NA,NA,1.7,25.82,92.75,1.133333,NA
"24527",83309,"12/04/2000",1200,0,NA,21.6,NA,NA,NA,NA,NA,NA
"24528",83309,"13/04/2000",0,NA,31.3,NA,NA,3.2,25.72,89.25,1.533333,NA
"24529",83309,"13/04/2000",1200,1.3,NA,22.1,NA,NA,NA,NA,NA,NA
"24530",83309,"14/04/2000",0,NA,33,NA,NA,3.3,26.08,93.75,0.533333,NA
"24531",83309,"14/04/2000",1200,0,NA,23,NA,NA,NA,NA,NA,NA
"24532",83309,"15/04/2000",0,NA,34,NA,NA,2.3,26.56,91,0.966667,NA
"24533",83309,"15/04/2000",1200,0,NA,21.4,NA,NA,NA,NA,NA,NA
"24534",83309,"16/04/2000",0,NA,31.8,NA,NA,3.3,25.76,89.25,1.366667,NA
"24535",83309,"16/04/2000",1200,0,NA,23.2,NA,NA,NA,NA,NA,NA
"24536",83309,"17/04/2000",0,NA,33,NA,NA,2.7,26.08,94.25,1.533333,NA
"24537",83309,"17/04/2000",1200,0.9,NA,22.6,NA,NA,NA,NA,NA,NA
"24538",83309,"18/04/2000",0,NA,32.8,NA,NA,2,26,91,1.466667,NA
"24539",83309,"18/04/2000",1200,1,NA,23.2,NA,NA,NA,NA,NA,NA
"24540",83309,"19/04/2000",0,NA,26,NA,NA,2.5,23.4,97,2,NA
"24541",83309,"19/04/2000",1200,2,NA,22.2,NA,NA,NA,NA,NA,NA
